id,code,parent_id/id,name,user_type/id,type,reconcile,child_consol_ids
acc_reg_5020105,5020105,acc_reg_50201,Acquisti servizi sanitari per assistenza integrativa,account.data_account_type_view,view,FALSE,
acc_reg_502010501,502010501,acc_reg_5020105,Servizi sanitari per assistenza integrativa da pubblico (Aziende sanitarie pubbliche della Regione),account.data_account_type_view,view,FALSE,BA0710
acc_reg_50201050101,50201050101,acc_reg_502010501,Servizi sanitari per assistenza integrativa da pubblico (Aziende sanitarie pubbliche della Regione),account.data_account_type_expense,other,FALSE,
acc_reg_502010502,502010502,acc_reg_5020105,Servizi sanitari per assistenza integrativa da pubblico (altri soggetti pubblici della Regione),account.data_account_type_view,view,FALSE,BA0720
acc_reg_50201050202,50201050202,acc_reg_502010502,Servizi sanitari per assistenza integrativa da pubblico (altri soggetti pubblici della Regione),account.data_account_type_expense,other,FALSE,
acc_reg_502010503,502010503,acc_reg_5020105,Servizi sanitari per assistenza integrativa da pubblico (Extraregione),account.data_account_type_view,view,FALSE,BA0730
acc_reg_50201050303,50201050303,acc_reg_502010503,Servizi sanitari per assistenza integrativa da pubblico (Extraregione),account.data_account_type_expense,other,FALSE,
acc_reg_502010504,502010504,acc_reg_5020105,Servizi sanitari per assistenza integrativa da privato,account.data_account_type_view,view,FALSE,BA0740
acc_reg_50201050404,50201050404,acc_reg_502010504,Servizi sanitari per assistenza integrativa da privato,account.data_account_type_expense,other,FALSE,
acc_reg_5020106,5020106,acc_reg_50201,Acquisti servizi sanitari per assistenza protesica,account.data_account_type_view,view,FALSE,
acc_reg_502010601,502010601,acc_reg_5020106,Servizi sanitari per assistenza protesica da pubblico (Aziende sanitarie pubbliche della Regione),account.data_account_type_view,view,FALSE,BA0760
acc_reg_50201060101,50201060101,acc_reg_502010601,Servizi sanitari per assistenza protesica da pubblico (Aziende sanitarie pubbliche della Regione),account.data_account_type_expense,other,FALSE,
acc_reg_502010602,502010602,acc_reg_5020106,Servizi sanitari per assistenza protesica da pubblico (altri soggetti pubblici della Regione),account.data_account_type_view,view,FALSE,BA0770
acc_reg_50201060202,50201060202,acc_reg_502010602,Servizi sanitari per assistenza protesica da pubblico (altri soggetti pubblici della Regione),account.data_account_type_expense,other,FALSE,
acc_reg_502010603,502010603,acc_reg_5020106,Servizi sanitari per assistenza protesica da pubblico (Extraregione),account.data_account_type_view,view,FALSE,BA0780
acc_reg_50201060303,50201060303,acc_reg_502010603,Servizi sanitari per assistenza protesica da pubblico (Extraregione),account.data_account_type_expense,other,FALSE,
acc_reg_502010604,502010604,acc_reg_5020106,Servizi sanitari per assistenza protesica da privato,account.data_account_type_view,view,FALSE,BA0790
acc_reg_50201060404,50201060404,acc_reg_502010604,Servizi sanitari per assistenza protesica da privato,account.data_account_type_expense,other,FALSE,
acc_reg_5020107,5020107,acc_reg_50201,Acquisti servizi sanitari per assistenza ospedaliera,account.data_account_type_view,view,FALSE,
acc_reg_502010701,502010701,acc_reg_5020107,Servizi sanitari per assistenza ospedaliera da pubblico (Aziende sanitarie pubbliche della Regione),account.data_account_type_view,view,FALSE,BA0810
acc_reg_50201070101,50201070101,acc_reg_502010701,Servizi sanitari per assistenza ospedaliera da pubblico (Aziende sanitarie pubbliche della Regione),account.data_account_type_expense,other,FALSE,
acc_reg_502010702,502010702,acc_reg_5020107,Servizi sanitari per assistenza ospedaliera da pubblico (altri soggetti pubblici della Regione),account.data_account_type_view,view,FALSE,BA0820
acc_reg_50201070202,50201070202,acc_reg_502010702,Servizi sanitari per assistenza ospedaliera da pubblico (altri soggetti pubblici della Regione),account.data_account_type_expense,other,FALSE,
acc_reg_502010703,502010703,acc_reg_5020107,Servizi sanitari per assistenza ospedaliera da pubblico (Extraregione),account.data_account_type_view,view,FALSE,BA0830
acc_reg_50201070303,50201070303,acc_reg_502010703,Servizi sanitari per assistenza ospedaliera da pubblico (Extraregione),account.data_account_type_expense,other,FALSE,
acc_reg_502010704,502010704,acc_reg_5020107,Servizi sanitari per assistenza ospedaliera da IRCCS privati,account.data_account_type_view,view,FALSE,BA0850
acc_reg_50201070404,50201070404,acc_reg_502010704,Servizi sanitari per assistenza ospedaliera da IRCCS privati,account.data_account_type_expense,other,FALSE,
acc_reg_502010705,502010705,acc_reg_5020107,Servizi sanitari per assistenza ospedaliera da Policlinici privati,account.data_account_type_view,view,FALSE,BA0850
acc_reg_50201070505,50201070505,acc_reg_502010705,Servizi sanitari per assistenza ospedaliera da Policlinici privati,account.data_account_type_expense,other,FALSE,
acc_reg_502010706,502010706,acc_reg_5020107,Servizi sanitari per assistenza ospedaliera da Ospedali Classificati privati,account.data_account_type_view,view,FALSE,BA0860
acc_reg_50201070606,50201070606,acc_reg_502010706,Servizi sanitari per assistenza ospedaliera da Ospedali Classificati privati,account.data_account_type_expense,other,FALSE,
acc_reg_502010707,502010707,acc_reg_5020107,Servizi sanitari per assistenza ospedaliera da Case di Cura private,account.data_account_type_view,view,FALSE,BA0870
acc_reg_50201070707,50201070707,acc_reg_502010707,Servizi sanitari per assistenza ospedaliera da Case di Cura private,account.data_account_type_expense,other,FALSE,
acc_reg_502010708,502010708,acc_reg_5020107,Servizi sanitari per assistenza ospedaliera da altri privati,account.data_account_type_view,view,FALSE,BA0880
acc_reg_50201070808,50201070808,acc_reg_502010708,Servizi sanitari per assistenza ospedaliera da altri privati,account.data_account_type_expense,other,FALSE,
acc_reg_502010709,502010709,acc_reg_5020107,Servizi sanitari per assistenza ospedaliera da privato per cittadini non residenti - Extraregione (mobilità attiva in compensazione),account.data_account_type_view,view,FALSE,BA0890
acc_reg_50201070909,50201070909,acc_reg_502010709,Servizi sanitari per assistenza ospedaliera da privato per cittadini non residenti - Extraregione (mobilità attiva in compensazione),account.data_account_type_expense,other,FALSE,
acc_reg_5020108,5020108,acc_reg_50201,Acquisto prestazioni di psichiatria residenziale e semiresidenziale,account.data_account_type_view,view,FALSE,
acc_reg_502010801,502010801,acc_reg_5020108,Servizi sanitari per assistenza psichiatrica da pubblico (Aziende sanitarie pubbliche della Regione),account.data_account_type_view,view,FALSE,BA0910
acc_reg_50201080101,50201080101,acc_reg_502010801,Servizi sanitari per assistenza psichiatrica da pubblico (Aziende sanitarie pubbliche della Regione),account.data_account_type_expense,other,FALSE,
acc_reg_502010802,502010802,acc_reg_5020108,Servizi sanitari per assistenza psichiatrica da pubblico (altri soggetti pubblici della Regione),account.data_account_type_view,view,FALSE,BA0920
acc_reg_50201080202,50201080202,acc_reg_502010802,Servizi sanitari per assistenza psichiatrica da pubblico (altri soggetti pubblici della Regione),account.data_account_type_expense,other,FALSE,
acc_reg_502010803,502010803,acc_reg_5020108,Servizi sanitari per assistenza psichiatrica da pubblico (Extraregione) - non soggette a compensazione,account.data_account_type_view,view,FALSE,BA0930
acc_reg_50201080303,50201080303,acc_reg_502010803,Servizi sanitari per assistenza psichiatrica da pubblico (Extraregione) - non soggette a compensazione,account.data_account_type_expense,other,FALSE,
acc_reg_502010804,502010804,acc_reg_5020108,Servizi sanitari per assistenza psichiatrica da privato (intraregionale),account.data_account_type_view,view,FALSE,BA0940
acc_reg_50201080404,50201080404,acc_reg_502010804,Servizi sanitari per assistenza psichiatrica da privato (intraregionale),account.data_account_type_expense,other,FALSE,
acc_reg_502010805,502010805,acc_reg_5020108,Servizi sanitari per assistenza psichiatrica da privato - altre prestazioni (intraregionale),account.data_account_type_view,view,FALSE,BA0940
acc_reg_50201080505,50201080505,acc_reg_502010805,Servizi sanitari per assistenza psichiatrica da privato - altre prestazioni (intraregionale),account.data_account_type_expense,other,FALSE,
acc_reg_502010806,502010806,acc_reg_5020108,Servizi sanitari per assistenza psichiatrica da privato (extraregionale),account.data_account_type_view,view,FALSE,BA0950
acc_reg_50201080606,50201080606,acc_reg_502010806,Servizi sanitari per assistenza psichiatrica da privato (extraregionale),account.data_account_type_expense,other,FALSE,
acc_reg_502010807,502010807,acc_reg_5020108,Servizi sanitari per assistenza psichiatrica da privato - altre prestazioni (extraregionale),account.data_account_type_view,view,FALSE,BA0950
acc_reg_50201080707,50201080707,acc_reg_502010807,Servizi sanitari per assistenza psichiatrica da privato - altre prestazioni (extraregionale),account.data_account_type_expense,other,FALSE,
acc_reg_5020109,5020109,acc_reg_50201,Acquisto prestazioni di distribuzione farmaci File F,account.data_account_type_view,view,FALSE,
acc_reg_502010901,502010901,acc_reg_5020109,Servizi di distribuzione farmaci File F da pubblico (Aziende sanitarie pubbliche della Regione) - Mobilità intraregionale,account.data_account_type_view,view,FALSE,BA0970
acc_reg_50201090101,50201090101,acc_reg_502010901,Servizi di distribuzione farmaci File F da pubblico (Aziende sanitarie pubbliche della Regione) - Mobilità intraregionale,account.data_account_type_expense,other,FALSE,
acc_reg_502010902,502010902,acc_reg_5020109,Servizi di distribuzione farmaci File F da pubblico (altri soggetti pubblici della Regione),account.data_account_type_view,view,FALSE,BA0980
acc_reg_50201090202,50201090202,acc_reg_502010902,Servizi di distribuzione farmaci File F da pubblico (altri soggetti pubblici della Regione),account.data_account_type_expense,other,FALSE,
acc_reg_502010903,502010903,acc_reg_5020109,Servizi di distribuzione farmaci File F da pubblico (Extraregione),account.data_account_type_view,view,FALSE,BA0990
acc_reg_50201090303,50201090303,acc_reg_502010903,Servizi di distribuzione farmaci File F da pubblico (Extraregione),account.data_account_type_expense,other,FALSE,
acc_reg_502010904,502010904,acc_reg_5020109,Servizi di distribuzione farmaci File F da privato (intraregionale),account.data_account_type_view,view,FALSE,BA1000
acc_reg_50201090404,50201090404,acc_reg_502010904,Servizi di distribuzione farmaci File F da privato (intraregionale),account.data_account_type_expense,other,FALSE,
acc_reg_502010905,502010905,acc_reg_5020109,Servizi di distribuzione farmaci File F da privato (intraregionale) - Servizio di distribuzione farmaci PHT (DPC),account.data_account_type_view,view,FALSE,BA1000
acc_reg_50201090505,50201090505,acc_reg_502010905,Servizi di distribuzione farmaci File F da privato (intraregionale) - Servizio di distribuzione farmaci PHT (DPC),account.data_account_type_expense,other,FALSE,
acc_reg_502010906,502010906,acc_reg_5020109,Servizi di distribuzione farmaci File F da privato (extraregionale),account.data_account_type_view,view,FALSE,BA1010
acc_reg_50201090606,50201090606,acc_reg_502010906,Servizi di distribuzione farmaci File F da privato (extraregionale),account.data_account_type_expense,other,FALSE,
acc_reg_502010907,502010907,acc_reg_5020109,Servizi di distribuzione farmaci File F da privato per cittadini non residenti - Extraregione (mobilità attiva in compensazione),account.data_account_type_view,view,FALSE,BA1020
acc_reg_50201090707,50201090707,acc_reg_502010907,Servizi di distribuzione farmaci File F da privato per cittadini non residenti - Extraregione (mobilità attiva in compensazione),account.data_account_type_expense,other,FALSE,
acc_reg_5020110,5020110,acc_reg_50201,Acquisto prestazioni termali in convenzione,account.data_account_type_view,view,FALSE,
acc_reg_502011001,502011001,acc_reg_5020110,Servizi termali in convenzione da pubblico (Aziende sanitarie pubbliche della Regione) - Mobilità intraregionale,account.data_account_type_view,view,FALSE,BA1040
acc_reg_50201100101,50201100101,acc_reg_502011001,Servizi termali in convenzione da pubblico (Aziende sanitarie pubbliche della Regione) - Mobilità intraregionale,account.data_account_type_expense,other,FALSE,
acc_reg_502011002,502011002,acc_reg_5020110,Servizi termali in convenzione da pubblico (altri soggetti pubblici della Regione),account.data_account_type_view,view,FALSE,BA1050
acc_reg_50201100202,50201100202,acc_reg_502011002,Servizi termali in convenzione da pubblico (altri soggetti pubblici della Regione),account.data_account_type_expense,other,FALSE,
acc_reg_502011003,502011003,acc_reg_5020110,Servizi termali in convenzione da pubblico (Extraregione),account.data_account_type_view,view,FALSE,BA1060
acc_reg_50201100303,50201100303,acc_reg_502011003,Servizi termali in convenzione da pubblico (Extraregione),account.data_account_type_expense,other,FALSE,
acc_reg_502011004,502011004,acc_reg_5020110,Servizi termali in convenzione da privato,account.data_account_type_view,view,FALSE,BA1070
acc_reg_50201100404,50201100404,acc_reg_502011004,Servizi termali in convenzione da privato,account.data_account_type_expense,other,FALSE,
acc_reg_502011005,502011005,acc_reg_5020110,Servizi termali in convenzione da privato per cittadini non residenti - Extraregione (mobilità attiva in compensazione),account.data_account_type_view,view,FALSE,BA1080
acc_reg_50201100505,50201100505,acc_reg_502011005,Servizi termali in convenzione da privato per cittadini non residenti - Extraregione (mobilità attiva in compensazione),account.data_account_type_expense,other,FALSE,
acc_reg_5020111,5020111,acc_reg_50201,Acquisto prestazioni di trasporto sanitario,account.data_account_type_view,view,FALSE,
acc_reg_502011101,502011101,acc_reg_5020111,Servizi di trasporto sanitario da pubblico (Aziende sanitarie pubbliche della Regione) - Mobilità intraregionale,account.data_account_type_view,view,FALSE,BA1100
acc_reg_50201110101,50201110101,acc_reg_502011101,Servizi di trasporto sanitario da pubblico (Aziende sanitarie pubbliche della Regione) - Mobilità intraregionale,account.data_account_type_expense,other,FALSE,
acc_reg_502011102,502011102,acc_reg_5020111,Servizi di trasporto sanitario da pubblico (altri soggetti pubblici della Regione),account.data_account_type_view,view,FALSE,BA1110
acc_reg_50201110202,50201110202,acc_reg_502011102,Servizi di trasporto sanitario da pubblico (altri soggetti pubblici della Regione),account.data_account_type_expense,other,FALSE,
acc_reg_502011103,502011103,acc_reg_5020111,Servizi di trasporto sanitario da pubblico (Extraregione),account.data_account_type_view,view,FALSE,BA1120
acc_reg_50201110303,50201110303,acc_reg_502011103,Servizi di trasporto sanitario da pubblico (Extraregione),account.data_account_type_expense,other,FALSE,
acc_reg_502011104,502011104,acc_reg_5020111,Servizi di trasporto sanitario da privato,account.data_account_type_view,view,FALSE,BA1130
acc_reg_50201110404,50201110404,acc_reg_502011104,Servizi di trasporto sanitario da privato,account.data_account_type_expense,other,FALSE,
acc_reg_5020112,5020112,acc_reg_50201,Acquisto prestazioni Socio-Sanitarie a rilevanza sanitaria,account.data_account_type_view,view,FALSE,
