id,code,parent_id/id,name,user_type/id,type,reconcile,child_consol_ids/id
acc_reg_502011202,502011202,acc_reg_5020112,Assistenza geriatrica da pubblico (altri soggetti pubblici),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201120202,50201120202,acc_reg_502011202,Assistenza geriatrica da pubblico (altri soggetti pubblici),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011203,502011203,acc_reg_5020112,Assistenza geriatrica da pubblico (extra Regione) non soggetto a compensazione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201120303,50201120303,acc_reg_502011203,Assistenza geriatrica da pubblico (extra Regione) non soggetto a compensazione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011204,502011204,acc_reg_5020112,Assistenza geriatrica da privato intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201120404,50201120404,acc_reg_502011204,Assistenza geriatrica da privato intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011205,502011205,acc_reg_5020112,Assistenza geriatrica da privato extraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201120505,50201120505,acc_reg_502011205,Assistenza geriatrica da privato extraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011206,502011206,acc_reg_5020112,"Assistenza tossicodipendenti e alcolisti da pubblico (Asl-AO, IRCCS, Policlinici della Regione) Mobilità intraregionale",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201120606,50201120606,acc_reg_502011206,"Assistenza tossicodipendenti e alcolisti da pubblico (Asl-AO, IRCCS, Policlinici della Regione) Mobilità intraregionale",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011207,502011207,acc_reg_5020112,Assistenza tossicodipendenti e alcolisti da pubblico (altri soggetti pubblici),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201120707,50201120707,acc_reg_502011207,Assistenza tossicodipendenti e alcolisti da pubblico (altri soggetti pubblici),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011208,502011208,acc_reg_5020112,Assistenza tossicodipendenti e alcolisti da pubblico (extra Regione) non soggetto a compensazione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201120808,50201120808,acc_reg_502011208,Assistenza tossicodipendenti e alcolisti da pubblico (extra Regione) non soggetto a compensazione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011209,502011209,acc_reg_5020112,Assistenza tossicodipendenti e alcolisti da privato intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201120909,50201120909,acc_reg_502011209,Assistenza tossicodipendenti e alcolisti da privato intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011210,502011210,acc_reg_5020112,Assistenza tossicodipendenti e alcolisti da privato extraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201121010,50201121010,acc_reg_502011210,Assistenza tossicodipendenti e alcolisti da privato extraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011211,502011211,acc_reg_5020112,"Assistenza in Hospice da pubblico (Asl-AO, IRCCS, Policlinici della Regione) Mobilità intraregionale",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201121111,50201121111,acc_reg_502011211,"Assistenza in Hospice da pubblico (Asl-AO, IRCCS, Policlinici della Regione) Mobilità intraregionale",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011212,502011212,acc_reg_5020112,Assistenza in Hospice da pubblico (altri soggetti pubblici),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201121212,50201121212,acc_reg_502011212,Assistenza in Hospice da pubblico (altri soggetti pubblici),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011213,502011213,acc_reg_5020112,Assistenza in Hospice da pubblico (extra Regione) non soggetto a compensazione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201121313,50201121313,acc_reg_502011213,Assistenza in Hospice da pubblico (extra Regione) non soggetto a compensazione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011214,502011214,acc_reg_5020112,Assistenza in Hospice da privato intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201121414,50201121414,acc_reg_502011214,Assistenza in Hospice da privato intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011215,502011215,acc_reg_5020112,Assistenza in Hospice da privato extraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201121515,50201121515,acc_reg_502011215,Assistenza in Hospice da privato extraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011216,502011216,acc_reg_5020112,Trasporti e soggiorni estivi da privato intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201121616,50201121616,acc_reg_502011216,Trasporti e soggiorni estivi da privato intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011217,502011217,acc_reg_5020112,Trasporti e soggiorni estivi da privato extraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201121717,50201121717,acc_reg_502011217,Trasporti e soggiorni estivi da privato extraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011218,502011218,acc_reg_5020112,Assistenza Domiciliare Integrata da  Asl della Regione- Mobilità intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201121818,50201121818,acc_reg_502011218,Assistenza Domiciliare Integrata da  Asl della Regione- Mobilità intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011219,502011219,acc_reg_5020112,Assistenza Domiciliare Integrata da pubblico (altri soggetti pubbl.),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201121919,50201121919,acc_reg_502011219,Assistenza Domiciliare Integrata da pubblico (altri soggetti pubbl.),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011220,502011220,acc_reg_5020112,Assistenza Domiciliare Integrata da pubblico (extra Regione) non soggetto a compensazione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201122020,50201122020,acc_reg_502011220,Assistenza Domiciliare Integrata da pubblico (extra Regione) non soggetto a compensazione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011221,502011221,acc_reg_5020112,Assistenza Domiciliare Integrata da privato (intraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201122121,50201122121,acc_reg_502011221,Assistenza Domiciliare Integrata da privato (intraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011222,502011222,acc_reg_5020112,Assistenza Domiciliare Integrata a privato (extraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201122222,50201122222,acc_reg_502011222,Assistenza Domiciliare Integrata a privato (extraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011223,502011223,acc_reg_5020112,"Altre prestazioni socio sanitarie a rilevanza sanitaria da pubblico (Asl-AO, IRCCS, Policlinici della Regione) Mobilità intraregionale",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201122323,50201122323,acc_reg_502011223,"Altre prestazioni socio sanitarie a rilevanza sanitaria da pubblico (Asl-AO, IRCCS, Policlinici della Regione) Mobilità intraregionale",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011224,502011224,acc_reg_5020112,Altre prestazioni socio sanitarie a rilevanza sanitaria da pubblico (altri soggetti pubblici),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201122424,50201122424,acc_reg_502011224,Altre prestazioni socio sanitarie a rilevanza sanitaria da pubblico (altri soggetti pubblici),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011225,502011225,acc_reg_5020112,Altre prestazioni socio sanitarie a rilevanza sanitaria da pubblico (extra Regione) non soggetto a compensazione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201122525,50201122525,acc_reg_502011225,Altre prestazioni socio sanitarie a rilevanza sanitaria da pubblico (extra Regione) non soggetto a compensazione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011226,502011226,acc_reg_5020112,Altre prestazioni socio sanitarie a rilevanza sanitaria da privato (intraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201122626,50201122626,acc_reg_502011226,Altre prestazioni socio sanitarie a rilevanza sanitaria da privato (intraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011227,502011227,acc_reg_5020112,Altre prestazioni socio sanitarie a rilevanza sanitaria da privato (extraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201122727,50201122727,acc_reg_502011227,Altre prestazioni socio sanitarie a rilevanza sanitaria da privato (extraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_5020113,5020113,acc_reg_50201,Compartecipazione al personale per attività libero-professionale (intramoenia),l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_502011301,502011301,acc_reg_5020113,Compartecipazione al personale per attività libero professionale intramoenia - Area ospedaliera,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201130101,50201130101,acc_reg_502011301,Compartecipazione al personale per attività libero professionale intramoenia - Area ospedaliera,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011302,502011302,acc_reg_5020113,Fondo perequativo per attività libero professionale intramoenia - Area ospedaliera,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201130202,50201130202,acc_reg_502011302,Fondo perequativo per attività libero professionale intramoenia - Area ospedaliera,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011303,502011303,acc_reg_5020113,Convenzioni per attività libero professionale intramoenia - Area ospedaliera,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201130303,50201130303,acc_reg_502011303,Convenzioni per attività libero professionale intramoenia - Area ospedaliera,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011304,502011304,acc_reg_5020113,Compartecipazione al personale per attività libero professionale intramoenia - Area specialistica,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201130404,50201130404,acc_reg_502011304,Compartecipazione al personale per attività libero professionale intramoenia - Area specialistica,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011305,502011305,acc_reg_5020113,Fondo perequativo per attività libero professionale intramoenia - Area specialistica,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201130505,50201130505,acc_reg_502011305,Fondo perequativo per attività libero professionale intramoenia - Area specialistica,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011306,502011306,acc_reg_5020113,Convenzioni per attività libero professionale intramoenia - Area specialistica,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201130606,50201130606,acc_reg_502011306,Convenzioni per attività libero professionale intramoenia - Area specialistica,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011307,502011307,acc_reg_5020113,Compartecipazione al personale per attività libero professionale intramoenia - Area sanità pubblica,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201130707,50201130707,acc_reg_502011307,Compartecipazione al personale per attività libero professionale intramoenia - Area sanità pubblica,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011308,502011308,acc_reg_5020113,Fondo perequativo per attività libero professionale intramoenia - Area sanità pubblica,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201130808,50201130808,acc_reg_502011308,Fondo perequativo per attività libero professionale intramoenia - Area sanità pubblica,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011309,502011309,acc_reg_5020113,Convenzioni per attività libero professionale intramoenia - Area sanità pubblica,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201130909,50201130909,acc_reg_502011309,Convenzioni per attività libero professionale intramoenia - Area sanità pubblica,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011310,502011310,acc_reg_5020113,"Compartecipazione al personale per attività libero professionale intramoenia - Consulenze (ex art. 55 c. 1 lett. c), d) ed ex art. 57-58)",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201131010,50201131010,acc_reg_502011310,"Compartecipazione al personale per attività libero professionale intramoenia - Consulenze (ex art. 55 c. 1 lett. c), d) ed ex art. 57-58)",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011311,502011311,acc_reg_5020113,"Fondo perequativo per attività libero. professionale intramoenia - Consulenze (ex art. 55 c. 1 lett. c), d) ed ex art. 57-58)",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201131111,50201131111,acc_reg_502011311,"Fondo perequativo per attività libero. professionale intramoenia - Consulenze (ex art. 55 c. 1 lett. c), d) ed ex art. 57-58)",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011312,502011312,acc_reg_5020113,"Convenzioni per attività libero professionale intramoenia - Consulenze (ex art. 55 c. 1 lett. c), d) ed ex art. 57-58)",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201131212,50201131212,acc_reg_502011312,"Convenzioni per attività libero professionale intramoenia - Consulenze (ex art. 55 c. 1 lett. c), d) ed ex art. 57-58)",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011313,502011313,acc_reg_5020113,"Compartecipazione al personale per attività libero professionale intramoenia - Consulenze (ex art. 55 c. 1 lett. c), d) ed ex art. 57-58) (Aziende sanitarie pubbliche della Regione)",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
